id,name,category,school_id,riasec_code,heat,employment_rate,intro,core_courses,career_paths,industry_outlook,suits
E827_b0db03ca,数字化设计与制造技术,艺术学,E827,AE,50.0,0.85,,,,,
E827_75cfc6b1,工业过程自动化技术,工学,E827,RI,50.0,0.85,,,,,
E827_ffc93129,化工装备技术,工学,E827,RI,50.0,0.85,,,,,
E827_2285f991,婴幼儿托育服务与管理,管理学,E827,EC,50.0,0.85,,,,,
E827_a0eed8ba,酒店管理与数字化运营,管理学,E827,EC,50.0,0.85,,,,,
D926_a075fcbd,现代物流管理,管理学,D926,EC,50.0,0.85,,,,,
D926_4aa9609c,道路与桥梁工程,工学,D926,RI,50.0,0.85,,,,,
D926_1d8369ad,智能交通管理,管理学,D926,EC,50.0,0.85,,,,,
D926_cf1db4dd,汽车服务工程技术,工学,D926,RI,50.0,0.85,,,,,
D926_a8491f29,铁道供电技术,工学,D926,RI,50.0,0.85,,,,,
D926_d6274491,电气自动化技术,工学,D926,RI,50.0,0.85,,,,,
D926_17add3f2,机电一体化技术,工学,D926,RI,50.0,0.85,,,,,
D926_7aa3fc9b,城市轨道交通机电技术,工学,D926,RI,50.0,0.85,,,,,
D926_68343c70,计算机网络技术,工学,D926,RI,50.0,0.85,,,,,
D926_9fd779fd,大数据与会计,管理学,D926,EC,50.0,0.85,,,,,
D926_d0435f11,飞机机电设备维修,工学,D926,RI,50.0,0.85,,,,,
D926_ff53238a,道路与桥梁工程技术,工学,D926,RI,50.0,0.85,,,,,
D926_e0c7e175,汽车检测与维修技术,工学,D926,RI,50.0,0.85,,,,,
D926_c915fa39,大数据技术,工学,D926,RI,50.0,0.85,,,,,
D926_98f39d14,智能交通技术,工学,D926,RI,50.0,0.85,,,,,
D926_d5cab863,新能源汽车检测与维修技术,工学,D926,RI,50.0,0.85,,,,,
D926_6a1ab63c,移动应用开发,工学,D926,RI,50.0,0.85,,,,,
D926_ecab4688,汽车造型与改装技术,工学,D926,RI,50.0,0.85,,,,,
D926_a02a9de7,关务与外贸服务,工学,D926,RI,50.0,0.85,,,,,
D926_8eb4c300,建筑工程技术,工学,D926,RI,50.0,0.85,,,,,
D926_875c1e90,土木工程检测技术,工学,D926,RI,50.0,0.85,,,,,
D926_7367d687,市政工程技术,工学,D926,RI,50.0,0.85,,,,,
D926_3c41f8eb,汽车技术服务与营销,工学,D926,RI,50.0,0.85,,,,,
A758_3e090082,法学,法学,A758,SE,50.0,0.85,,,,,
A758_444cff4b,会计学,管理学,A758,EC,50.0,0.85,,,,,
A758_847903ec,汉语言,文学,A758,AS,50.0,0.85,,,,,
A758_28fa8a95,经济学,经济学,A758,IE,50.0,0.85,,,,,
A758_2c7dc49e,电气工程及其自动化,工学,A758,RI,50.0,0.85,,,,,
A758_5f81dfe7,人力资源管理,管理学,A758,EC,50.0,0.85,,,,,
A758_65072ce5,国际经济与贸易,经济学,A758,IE,50.0,0.85,,,,,
A758_a97bd577,中国少数民族语言文学,文学,A758,AS,50.0,0.85,,,,,
A758_aa3f7342,英语,文学,A758,AS,50.0,0.85,,,,,
A758_bed02939,农林经济管理,经济学,A758,IE,50.0,0.85,,,,,
A758_47b6ba6a,公共事业管理,管理学,A758,EC,50.0,0.85,,,,,
A758_191d05b6,土地资源管理,管理学,A758,EC,50.0,0.85,,,,,
A758_c0ce662b,城市管理,管理学,A758,EC,50.0,0.85,,,,,
A758_f42d7a2f,计算机科学与技术,理学,A758,IR,50.0,0.85,,,,,
A758_e9eadee8,工商管理类,管理学,A758,EC,50.0,0.85,,,,,
A758_e62376d6,旅游管理,管理学,A758,EC,50.0,0.85,,,,,
A758_859b5b98,市场营销,管理学,A758,EC,50.0,0.85,,,,,
A758_0ca7c728,经济与贸易类,经济学,A758,IE,50.0,0.85,,,,,
A758_0acea3b7,电子信息科学与技术,理学,A758,IR,50.0,0.85,,,,,
A758_5de8b6c9,物联网工程,工学,A758,RI,50.0,0.85,,,,,
A758_341828dc,动物医学,医学,A758,IS,50.0,0.85,,,,,
A758_6160840f,水利水电工程,工学,A758,RI,50.0,0.85,,,,,
A758_072d611f,交通运输,工学,A758,RI,50.0,0.85,,,,,
A758_34964761,农学,农学,A758,RI,50.0,0.85,,,,,
A758_bbb8fe9c,物流工程,管理学,A758,EC,50.0,0.85,,,,,
A758_22081a53,应用气象学,工学,A758,RI,50.0,0.85,,,,,
A758_bf991b45,数学与应用数学,理学,A758,IR,50.0,0.85,,,,,
A758_5d536f31,交通工程,工学,A758,RI,50.0,0.85,,,,,
A758_4bc5df14,智慧农业,农学,A758,RI,50.0,0.85,,,,,
A758_2c2d4a1a,应用化学,理学,A758,IR,50.0,0.85,,,,,
A758_c9d36cc2,化学工程与工艺,理学,A758,IR,50.0,0.85,,,,,
A758_6e949db5,食品科学与工程,理学,A758,IR,50.0,0.85,,,,,
A758_e245f50e,种子科学与工程,农学,A758,RI,50.0,0.85,,,,,
A758_3486b2ec,食品质量与安全,工学,A758,RI,50.0,0.85,,,,,
A758_8bcf7ab8,数据计算及应用,工学,A758,RI,50.0,0.85,,,,,
A758_13fefbb8,药学,医学,A758,IS,50.0,0.85,,,,,
A758_9efde931,水文与水资源工程,工学,A758,RI,50.0,0.85,,,,,
A758_eebc8813,植物保护,农学,A758,RI,50.0,0.85,,,,,
A758_0a345945,动物科学,农学,A758,RI,50.0,0.85,,,,,
A758_1a2b1e08,生物技术,工学,A758,RI,50.0,0.85,,,,,
A758_eac678ac,生态学,工学,A758,RI,50.0,0.85,,,,,
A758_da3a89ad,农业资源与环境,农学,A758,RI,50.0,0.85,,,,,
A758_053627ff,土地科学与技术,理学,A758,IR,50.0,0.85,,,,,
A758_3f98bba1,草业科学,农学,A758,RI,50.0,0.85,,,,,
A758_4e58d419,信息管理与信息系统,管理学,A758,EC,50.0,0.85,,,,,
A758_f776d05e,葡萄与葡萄酒工程,工学,A758,RI,50.0,0.85,,,,,
A758_c76da107,设施农业科学与工程,农学,A758,RI,50.0,0.85,,,,,
A758_b6e62066,园艺,农学,A758,RI,50.0,0.85,,,,,
A758_e633978c,人文地理与城乡规划,工学,A758,RI,50.0,0.85,,,,,
A758_49ba25b1,土木工程,工学,A758,RI,50.0,0.85,,,,,
A758_2a0ca661,水产养殖学,农学,A758,RI,50.0,0.85,,,,,
A758_8dfb74b1,森林保护,工学,A758,RI,50.0,0.85,,,,,
A995_0b74e446,动物医学,医学,A995,IS,50.0,0.85,,,,,
A995_bf399125,农业水利工程,农学,A995,RI,50.0,0.85,,,,,
A995_1d19ee3e,现代畜牧,农学,A995,RI,50.0,0.85,,,,,
A995_39281774,食品工程技术,工学,A995,RI,50.0,0.85,,,,,
A995_f93458af,现代粮食工程技术,工学,A995,RI,50.0,0.85,,,,,
A995_e77d0c39,动物医学,医学,A995,IS,50.0,0.85,,,,,
A995_0527c033,畜牧兽医,农学,A995,RI,50.0,0.85,,,,,
A995_a729efdb,宠物养护与驯导,工学,A995,RI,50.0,0.85,,,,,
A995_9fd779fd,大数据与会计,管理学,A995,EC,50.0,0.85,,,,,
A995_c608fa58,植物保护与检疫技术,农学,A995,RI,50.0,0.85,,,,,
A995_d6274491,电气自动化技术,工学,A995,RI,50.0,0.85,,,,,
A995_17add3f2,机电一体化技术,工学,A995,RI,50.0,0.85,,,,,
A995_c922398f,动物防疫与检疫,农学,A995,RI,50.0,0.85,,,,,
A995_a3910556,食品检验检测技术,医学,A995,IS,50.0,0.85,,,,,
A995_da8a6b3f,商务管理,管理学,A995,EC,50.0,0.85,,,,,
A995_a08c050c,人工智能技术应用,工学,A995,RI,50.0,0.85,,,,,
A995_666d3b90,水利工程,工学,A995,RI,50.0,0.85,,,,,
A995_cd813457,数字媒体技术,工学,A995,RI,50.0,0.85,,,,,
A995_68343c70,计算机网络技术,工学,A995,RI,50.0,0.85,,,,,
A995_fdaa049c,药品质量与安全,工学,A995,RI,50.0,0.85,,,,,
A995_c3c28910,粮食储运与质量安全,工学,A995,RI,50.0,0.85,,,,,
A995_9f210d0e,园林工程技术,农学,A995,RI,50.0,0.85,,,,,
A995_d1185fa4,药品生产技术,工学,A995,RI,50.0,0.85,,,,,
A995_b7828461,物联网应用技术,工学,A995,RI,50.0,0.85,,,,,
A995_f4b29630,现代农业装备应用技术,农学,A995,RI,50.0,0.85,,,,,
A995_c915fa39,大数据技术,工学,A995,RI,50.0,0.85,,,,,
A995_5ea08cb5,智慧健康养老服务与管理,管理学,A995,EC,50.0,0.85,,,,,
A995_a075fcbd,现代物流管理,管理学,A995,EC,50.0,0.85,,,,,
A995_7454192b,环境工程技术,工学,A995,RI,50.0,0.85,,,,,
A995_46129690,电子商务,管理学,A995,EC,50.0,0.85,,,,,
A995_bc7bb98a,食品智能加工技术,工学,A995,RI,50.0,0.85,,,,,
A995_ba899f3d,财税大数据应用,工学,A995,RI,50.0,0.85,,,,,
A995_f2d34b34,国际商务,工学,A995,RI,50.0,0.85,,,,,
A995_3c1b6527,风景园林设计,艺术学,A995,AE,50.0,0.85,,,,,
A995_d5128dd5,广播影视节目制作,艺术学,A995,AE,50.0,0.85,,,,,
A995_979f84f7,定制旅行管理与服务,管理学,A995,EC,50.0,0.85,,,,,
A995_a0eed8ba,酒店管理与数字化运营,管理学,A995,EC,50.0,0.85,,,,,
A760_b2b6ddcf,临床医学,医学,A760,IS,50.0,0.85,,,,,
A760_28e1ac23,眼视光医学,医学,A760,IS,50.0,0.85,,,,,
A760_828aa800,口腔医学,医学,A760,IS,50.0,0.85,,,,,
A760_1ac1504d,精神医学,医学,A760,IS,50.0,0.85,,,,,
A760_c24dc140,针灸推拿学,医学,A760,IS,50.0,0.85,,,,,
A760_32b49a00,麻醉学,医学,A760,IS,50.0,0.85,,,,,
A760_cd8c9841,医学影像学,医学,A760,IS,50.0,0.85,,,,,
A760_77043b00,儿科学,理学,A760,IR,50.0,0.85,,,,,
A760_603ada0b,法医学,医学,A760,IS,50.0,0.85,,,,,
A760_1cf56329,中医学,医学,A760,IS,50.0,0.85,,,,,
A760_5d401bd8,中医康复学,医学,A760,IS,50.0,0.85,,,,,
A760_00b09510,中西医临床医学,医学,A760,IS,50.0,0.85,,,,,
A760_9a7e9795,健康服务与管理,管理学,A760,EC,50.0,0.85,,,,,
A760_47b6ba6a,公共事业管理,管理学,A760,EC,50.0,0.85,,,,,
A760_86ebed4c,医学检验技术,医学,A760,IS,50.0,0.85,,,,,
A760_24b09365,基础医学,医学,A760,IS,50.0,0.85,,,,,
A760_4678fd9c,医学影像技术,医学,A760,IS,50.0,0.85,,,,,
A760_f977856e,康复治疗学,医学,A760,IS,50.0,0.85,,,,,
A760_37f74d5c,生物医学工程,医学,A760,IS,50.0,0.85,,,,,
A760_40c35609,临床药学,医学,A760,IS,50.0,0.85,,,,,
A760_c3bd247c,中药学,医学,A760,IS,50.0,0.85,,,,,
A760_e3ded105,药学,医学,A760,IS,50.0,0.85,,,,,
A760_c9cc0f08,预防医学,医学,A760,IS,50.0,0.85,,,,,
A760_6b059c59,生物医药数据科学,理学,A760,IR,50.0,0.85,,,,,
A760_1fbe9414,护理学,医学,A760,IS,50.0,0.85,,,,,
E805_a99b4504,社区矫正,工学,E805,RI,50.0,0.85,,,,,
E805_da3bb33c,法律事务,法学,E805,SE,50.0,0.85,,,,,
E805_b90d1114,司法警务,工学,E805,RI,50.0,0.85,,,,,
E805_e1d2299d,刑事执行,工学,E805,RI,50.0,0.85,,,,,
E805_09642b52,行政执行,管理学,E805,EC,50.0,0.85,,,,,
A765_2782407f,汉语言文学,文学,A765,AS,50.0,0.85,,,,,
A765_c623ac23,思想政治教育,教育学,A765,SI,50.0,0.85,,,,,
A765_6f6d9dcf,小学教育,教育学,A765,SI,50.0,0.85,,,,,
A765_8b650e7b,应用心理学,理学,A765,IR,50.0,0.85,,,,,
A765_b3f12b93,学前教育,教育学,A765,SI,50.0,0.85,,,,,
A765_d4eee2c9,地理科学,理学,A765,IR,50.0,0.85,,,,,
A765_229bee39,医学检验技术,医学,A765,IS,50.0,0.85,,,,,
A765_f42d7a2f,计算机科学与技术,理学,A765,IR,50.0,0.85,,,,,
A765_afe1eaff,数据科学与大数据技术,理学,A765,IR,50.0,0.85,,,,,
A765_c7d86068,人工智能,工学,A765,RI,50.0,0.85,,,,,
A765_9bd3c246,物理学,理学,A765,IR,50.0,0.85,,,,,
A765_c9d36cc2,化学工程与工艺,理学,A765,IR,50.0,0.85,,,,,
A765_c3bd247c,中药学,医学,A765,IS,50.0,0.85,,,,,
A765_da3bb33c,法律事务,法学,A765,SE,50.0,0.85,,,,,
A765_1ef8b3b2,小学英语教育,教育学,A765,SI,50.0,0.85,,,,,
A765_bab20f09,小学科学教育,教育学,A765,SI,50.0,0.85,,,,,
A765_7b63ea6c,医学影像技术,医学,A765,IS,50.0,0.85,,,,,
A765_ef32fd57,维医学,医学,A765,IS,50.0,0.85,,,,,
A765_d95262c6,中药学,医学,A765,IS,50.0,0.85,,,,,
A765_d3d5f6d6,小学数学教育,教育学,A765,SI,50.0,0.85,,,,,
A765_e2a079c8,维药学,医学,A765,IS,50.0,0.85,,,,,
A765_8e4f7786,统计与大数据分析,工学,A765,RI,50.0,0.85,,,,,
A765_818c245c,现代文秘,工学,A765,RI,50.0,0.85,,,,,
A765_880d85ef,应用化工技术,工学,A765,RI,50.0,0.85,,,,,
A765_f2c17968,农产品加工与质量检测,工学,A765,RI,50.0,0.85,,,,,
A765_61306636,护理,医学,A765,IS,50.0,0.85,,,,,
A765_5f9ea7ed,助产,工学,A765,RI,50.0,0.85,,,,,
A765_e62376d6,旅游管理,管理学,A765,EC,50.0,0.85,,,,,
A765_9d63fbf0,公共卫生管理,医学,A765,IS,50.0,0.85,,,,,
A765_c5832462,康复治疗技术,医学,A765,IS,50.0,0.85,,,,,
A755_2c7dc49e,电气工程及其自动化,工学,A755,RI,50.0,0.85,,,,,
A755_f42d7a2f,计算机科学与技术,理学,A755,IR,50.0,0.85,,,,,
A755_3e090082,法学,法学,A755,SE,50.0,0.85,,,,,
A755_84396dfd,电子信息工程,工学,A755,RI,50.0,0.85,,,,,
A755_2782407f,汉语言文学,文学,A755,AS,50.0,0.85,,,,,
A755_c623ac23,思想政治教育,教育学,A755,SI,50.0,0.85,,,,,
A755_175f7b6a,自动化,工学,A755,RI,50.0,0.85,,,,,
A755_256ca437,地理信息科学,理学,A755,IR,50.0,0.85,,,,,
A755_93824d33,通信工程,工学,A755,RI,50.0,0.85,,,,,
A755_8327e515,历史学,历史学,A755,AI,50.0,0.85,,,,,
A755_0859c915,信息安全,工学,A755,RI,50.0,0.85,,,,,
A755_2f98f08d,智能科学与技术,理学,A755,IR,50.0,0.85,,,,,
A755_28fa8a95,经济学,经济学,A755,IE,50.0,0.85,,,,,
A755_afe1eaff,数据科学与大数据技术,理学,A755,IR,50.0,0.85,,,,,
A755_f900b277,金融学,经济学,A755,IE,50.0,0.85,,,,,
A755_1ef2cd87,网络空间安全,工学,A755,RI,50.0,0.85,,,,,
A755_db068082,能源与动力工程,工学,A755,RI,50.0,0.85,,,,,
A755_c7d9a754,考古学,历史学,A755,AI,50.0,0.85,,,,,
A755_42f28426,新能源科学与工程,理学,A755,IR,50.0,0.85,,,,,
A755_a59c9fad,政治学与行政学,管理学,A755,EC,50.0,0.85,,,,,
A755_65072ce5,国际经济与贸易,经济学,A755,IE,50.0,0.85,,,,,
A755_7aea4a3a,统计学,理学,A755,IR,50.0,0.85,,,,,
A755_786ac58d,机器人工程,工学,A755,RI,50.0,0.85,,,,,
A755_bf991b45,数学与应用数学,理学,A755,IR,50.0,0.85,,,,,
A755_c49b8947,信息与计算科学,理学,A755,IR,50.0,0.85,,,,,
A755_7776202f,机械工程,工学,A755,RI,50.0,0.85,,,,,
A755_ed84e193,行政管理,管理学,A755,EC,50.0,0.85,,,,,
A755_76b7a70a,智能制造工程,工学,A755,RI,50.0,0.85,,,,,
A755_9a8524b9,软件工程,工学,A755,RI,50.0,0.85,,,,,
A755_908d202e,国际政治,法学,A755,SE,50.0,0.85,,,,,
A755_aaf6fc8c,社会学,法学,A755,SE,50.0,0.85,,,,,
A755_b82b453b,汉语国际教育,教育学,A755,SI,50.0,0.85,,,,,
A755_010f838e,自然地理与资源环境,工学,A755,RI,50.0,0.85,,,,,
A755_f12fbcad,新闻传播学类,文学,A755,AS,50.0,0.85,,,,,
A755_aa3f7342,英语,文学,A755,AS,50.0,0.85,,,,,
A755_e9eadee8,工商管理类,管理学,A755,EC,50.0,0.85,,,,,
A755_b5b377e3,过程装备与控制工程,工学,A755,RI,50.0,0.85,,,,,
A755_05e353bd,劳动与社会保障,工学,A755,RI,50.0,0.85,,,,,
A755_cdc6585a,物流管理,管理学,A755,EC,50.0,0.85,,,,,
A755_0bbd8357,俄语,文学,A755,AS,50.0,0.85,,,,,
A755_9447d746,遥感科学与技术,理学,A755,IR,50.0,0.85,,,,,
A755_9bd3c246,物理学,理学,A755,IR,50.0,0.85,,,,,
A755_4db981c6,人文地理与城乡规划,工学,A755,RI,50.0,0.85,,,,,
A755_e4f6285f,材料成型及控制工程,工学,A755,RI,50.0,0.85,,,,,
A755_618ed6be,高分子材料与工程,工学,A755,RI,50.0,0.85,,,,,
A755_c9d36cc2,化学工程与工艺,理学,A755,IR,50.0,0.85,,,,,
A755_9be1ca2e,工业工程,工学,A755,RI,50.0,0.85,,,,,
A755_5d536f31,交通工程,工学,A755,RI,50.0,0.85,,,,,
A755_ecce1d27,材料科学与工程,理学,A755,IR,50.0,0.85,,,,,
A755_03fa318f,智慧交通,工学,A755,RI,50.0,0.85,,,,,
A755_79534ba3,化学,理学,A755,IR,50.0,0.85,,,,,
A755_e62376d6,旅游管理,管理学,A755,EC,50.0,0.85,,,,,
A755_db8cb124,生物科学,理学,A755,IR,50.0,0.85,,,,,
A755_9efde931,水文与水资源工程,工学,A755,RI,50.0,0.85,,,,,
A755_4d4223ab,服装设计与工程,艺术学,A755,AE,50.0,0.85,,,,,
A755_d4b2f158,资源勘查工程,工学,A755,RI,50.0,0.85,,,,,
A755_dd53ad73,生物工程,工学,A755,RI,50.0,0.85,,,,,
A755_f52c3d08,环境科学,理学,A755,IR,50.0,0.85,,,,,
A755_4bc5df14,智慧农业,农学,A755,RI,50.0,0.85,,,,,
A755_6e949db5,食品科学与工程,理学,A755,IR,50.0,0.85,,,,,
A755_3cdf4106,地质工程,理学,A755,IR,50.0,0.85,,,,,
A755_00b3121e,工程管理,管理学,A755,EC,50.0,0.85,,,,,
A755_ef03e947,制药工程,工学,A755,RI,50.0,0.85,,,,,
A755_a1194693,测绘工程,工学,A755,RI,50.0,0.85,,,,,
A755_9366ad39,建筑环境与能源应用工程,工学,A755,RI,50.0,0.85,,,,,
A755_eac678ac,生态学,工学,A755,RI,50.0,0.85,,,,,
A755_298470ac,建筑学,工学,A755,RI,50.0,0.85,,,,,
A755_5a652a06,给排水科学与工程,理学,A755,IR,50.0,0.85,,,,,
A755_ba2c21d1,纺织工程,工学,A755,RI,50.0,0.85,,,,,
A755_49ba25b1,土木工程,工学,A755,RI,50.0,0.85,,,,,
A755_3e2d31c8,环境工程,工学,A755,RI,50.0,0.85,,,,,
A755_d6549bd6,采矿工程,工学,A755,RI,50.0,0.85,,,,,
D727_9fd779fd,大数据与会计,管理学,D727,EC,50.0,0.85,,,,,
D727_baf7ba64,民航运输服务与管理,管理学,D727,EC,50.0,0.85,,,,,
D727_ba899f3d,财税大数据应用,工学,D727,RI,50.0,0.85,,,,,
D727_65072ce5,国际经济与贸易,经济学,D727,IE,50.0,0.85,,,,,
D727_b3f12b93,学前教育,教育学,D727,SI,50.0,0.85,,,,,
D727_35c26cb4,应用俄语,文学,D727,AS,50.0,0.85,,,,,
D727_46129690,电子商务,管理学,D727,EC,50.0,0.85,,,,,
D727_8a545cb9,建筑装饰工程,工学,D727,RI,50.0,0.85,,,,,
D727_a075fcbd,现代物流管理,管理学,D727,EC,50.0,0.85,,,,,
D727_e62376d6,旅游管理,管理学,D727,EC,50.0,0.85,,,,,
D727_c397e7a8,全媒体新闻采编与制作,文学,D727,AS,50.0,0.85,,,,,
D727_8423cad7,智能制造工程技术,工学,D727,RI,50.0,0.85,,,,,
D727_19bf12ae,新能源汽车工程技术,工学,D727,RI,50.0,0.85,,,,,
D727_16c2a439,电梯工程技术,工学,D727,RI,50.0,0.85,,,,,
D727_ba44d0bc,无人机系统应用技术,工学,D727,RI,50.0,0.85,,,,,
D727_4bb1f1b0,信息安全与管理,管理学,D727,EC,50.0,0.85,,,,,
D727_45aea129,智能建造工程,工学,D727,RI,50.0,0.85,,,,,
D727_2ddd2196,数字媒体技术,工学,D727,RI,50.0,0.85,,,,,
D727_2aeb41cd,云计算技术,工学,D727,RI,50.0,0.85,,,,,
D727_14404901,大数据工程技术,工学,D727,RI,50.0,0.85,,,,,
D727_082eb481,现代通信工程,工学,D727,RI,50.0,0.85,,,,,
D727_cd813457,数字媒体技术,工学,D727,RI,50.0,0.85,,,,,
D727_b2c69533,空中乘务,工学,D727,RI,50.0,0.85,,,,,
D727_a08c050c,人工智能技术应用,工学,D727,RI,50.0,0.85,,,,,
E897_191d05b6,土地资源管理,管理学,E897,EC,50.0,0.85,,,,,
E897_2c7dc49e,电气工程及其自动化,工学,E897,RI,50.0,0.85,,,,,
E897_68ada59f,经济统计学,经济学,E897,IE,50.0,0.85,,,,,
E897_f42d7a2f,计算机科学与技术,理学,E897,IR,50.0,0.85,,,,,
E897_175f7b6a,自动化,工学,E897,RI,50.0,0.85,,,,,
E897_7776202f,机械工程,工学,E897,RI,50.0,0.85,,,,,
E897_76b7a70a,智能制造工程,工学,E897,RI,50.0,0.85,,,,,
E897_afe1eaff,数据科学与大数据技术,理学,E897,IR,50.0,0.85,,,,,
E897_5de8b6c9,物联网工程,工学,E897,RI,50.0,0.85,,,,,
E897_5793fd7e,智能采矿工程,工学,E897,RI,50.0,0.85,,,,,
E897_a1194693,测绘工程,工学,E897,RI,50.0,0.85,,,,,
E897_14285459,勘查技术与工程,工学,E897,RI,50.0,0.85,,,,,
E897_13ae6f6f,矿物加工工程,工学,E897,RI,50.0,0.85,,,,,
E897_3cdf4106,地质工程,理学,E897,IR,50.0,0.85,,,,,
E897_430b315f,冶金工程,工学,E897,RI,50.0,0.85,,,,,
E897_064cbc4e,地质学,理学,E897,IR,50.0,0.85,,,,,
A994_cae8f127,能源经济,经济学,A994,IE,50.0,0.85,,,,,
A994_2c7dc49e,电气工程及其自动化,工学,A994,RI,50.0,0.85,,,,,
A994_9aaf36a4,机械设计制造及其自动化,艺术学,A994,AE,50.0,0.85,,,,,
A994_175f7b6a,自动化,工学,A994,RI,50.0,0.85,,,,,
A994_42f28426,新能源科学与工程,理学,A994,IR,50.0,0.85,,,,,
A994_e4f6285f,材料成型及控制工程,工学,A994,RI,50.0,0.85,,,,,
A994_786ac58d,机器人工程,工学,A994,RI,50.0,0.85,,,,,
A994_5de8b6c9,物联网工程,工学,A994,RI,50.0,0.85,,,,,
A994_c7d86068,人工智能,工学,A994,RI,50.0,0.85,,,,,
A994_7a8ffa6f,机械电子工程,工学,A994,RI,50.0,0.85,,,,,
A994_db068082,能源与动力工程,工学,A994,RI,50.0,0.85,,,,,
A994_f42d7a2f,计算机科学与技术,理学,A994,IR,50.0,0.85,,,,,
A994_f705430e,无人驾驶航空器系统工程,工学,A994,RI,50.0,0.85,,,,,
A994_9af38ed8,精细化工,工学,A994,RI,50.0,0.85,,,,,
A994_8e5f53f9,测控技术与仪器,工学,A994,RI,50.0,0.85,,,,,
A994_93824d33,通信工程,工学,A994,RI,50.0,0.85,,,,,
A994_d76f3905,飞行器运维工程,工学,A994,RI,50.0,0.85,,,,,
A994_fb295ea3,焊接技术与工程,工学,A994,RI,50.0,0.85,,,,,
A994_afe1eaff,数据科学与大数据技术,理学,A994,IR,50.0,0.85,,,,,
A994_b33fcc94,能源化学工程,理学,A994,IR,50.0,0.85,,,,,
A994_480d2c7a,空间信息与数字技术,工学,A994,RI,50.0,0.85,,,,,
A994_6fe00e51,消防工程,工学,A994,RI,50.0,0.85,,,,,
A994_ecce1d27,材料科学与工程,理学,A994,IR,50.0,0.85,,,,,
A994_b55f2fba,铁道工程,工学,A994,RI,50.0,0.85,,,,,
A994_8bc2f095,应急技术与管理,管理学,A994,EC,50.0,0.85,,,,,
A994_d4b2f158,资源勘查工程,工学,A994,RI,50.0,0.85,,,,,
A994_430b315f,冶金工程,工学,A994,RI,50.0,0.85,,,,,
A994_bbb8fe9c,物流工程,管理学,A994,EC,50.0,0.85,,,,,
A994_5793fd7e,智能采矿工程,工学,A994,RI,50.0,0.85,,,,,
A994_bf991b45,数学与应用数学,理学,A994,IR,50.0,0.85,,,,,
A994_eba3af63,飞行技术,工学,A994,RI,50.0,0.85,,,,,
A994_8fff63b2,安全工程,工学,A994,RI,50.0,0.85,,,,,
A994_c9d36cc2,化学工程与工艺,理学,A994,IR,50.0,0.85,,,,,
A994_3cdf4106,地质工程,理学,A994,IR,50.0,0.85,,,,,
A994_3a08bd13,环境科学与工程,理学,A994,IR,50.0,0.85,,,,,
A994_14285459,勘查技术与工程,工学,A994,RI,50.0,0.85,,,,,
A994_a1194693,测绘工程,工学,A994,RI,50.0,0.85,,,,,
A994_13ae6f6f,矿物加工工程,工学,A994,RI,50.0,0.85,,,,,
A994_d6549bd6,采矿工程,工学,A994,RI,50.0,0.85,,,,,
A994_49ba25b1,土木工程,工学,A994,RI,50.0,0.85,,,,,
A762_8f919fc5,纪检监察,工学,A762,RI,50.0,0.85,,,,,
A762_3e090082,法学,法学,A762,SE,50.0,0.85,,,,,
A762_c623ac23,思想政治教育,教育学,A762,SI,50.0,0.85,,,,,
A762_2782407f,汉语言文学,文学,A762,AS,50.0,0.85,,,,,
A762_8327e515,历史学,历史学,A762,AI,50.0,0.85,,,,,
A762_aa3f7342,英语,文学,A762,AS,50.0,0.85,,,,,
A762_5b0a17a1,地理科学,理学,A762,IR,50.0,0.85,,,,,
A762_256ca437,地理信息科学,理学,A762,IR,50.0,0.85,,,,,
A762_548530eb,特殊教育,教育学,A762,SI,50.0,0.85,,,,,
A762_b82b453b,汉语国际教育,教育学,A762,SI,50.0,0.85,,,,,
A762_a59c9fad,政治学与行政学,管理学,A762,EC,50.0,0.85,,,,,
A762_010f838e,自然地理与资源环境,工学,A762,RI,50.0,0.85,,,,,
A762_1edea3a4,文物与博物馆学,历史学,A762,AI,50.0,0.85,,,,,
A762_4db981c6,人文地理与城乡规划,工学,A762,RI,50.0,0.85,,,,,
A762_28fa8a95,经济学,经济学,A762,IE,50.0,0.85,,,,,
A762_6f6d9dcf,小学教育,教育学,A762,SI,50.0,0.85,,,,,
A762_5f81dfe7,人力资源管理,管理学,A762,EC,50.0,0.85,,,,,
